===========================================================
Nazwa pliku wejsciowego: ../TxtFiles/file_10.txt
LP;czas;blad bezwzgledny;blad wzgledny
20;0.0456ms;0.0716228;0.003266ms
21;0.0494ms;0.0108097;0.000534ms
22;0.0457ms;0.0692779;0.003166ms
23;0.0457ms;0.0692779;0.003166ms
24;0.0495ms;0.0128081;0.000634ms
25;0.049ms;0.00273469;0.000134ms
26;0.0455ms;0.073978;0.003366ms
27;0.0495ms;0.0128081;0.000634ms
28;0.0456ms;0.0716228;0.003266ms
29;0.0496ms;0.0147984;0.000734ms
30;0.0785ms;0.377503;0.029634ms
31;0.0657ms;0.256225;0.016834ms
32;0.0673ms;0.273908;0.018434ms
33;0.0686ms;0.287668;0.019734ms
34;0.0508ms;0.0380709;0.001934ms
35;0.0465ms;0.0508817;0.002366ms
36;0.0465ms;0.0508817;0.002366ms
37;0.0503ms;0.0285089;0.001434ms
38;0.0465ms;0.0508817;0.002366ms
39;0.0501ms;0.0246307;0.001234ms
40;0.0465ms;0.0508817;0.002366ms
41;0.0465ms;0.0508817;0.002366ms
42;0.0506ms;0.0342688;0.001734ms
43;0.0468ms;0.0441453;0.002066ms
44;0.0536ms;0.0883209;0.004734ms
45;0.0465ms;0.0508817;0.002366ms
46;0.0465ms;0.0508817;0.002366ms
47;0.0491ms;0.00476578;0.000234ms
48;0.0463ms;0.0554212;0.002566ms
49;0.0464ms;0.0531466;0.002466ms
50;0.0484ms;0.0096281;0.000466ms
51;0.0465ms;0.0508817;0.002366ms
52;0.0506ms;0.0342688;0.001734ms
53;0.0465ms;0.0508817;0.002366ms
54;0.0466ms;0.0486266;0.002266ms
55;0.0505ms;0.0323564;0.001634ms
56;0.0464ms;0.0531466;0.002466ms
57;0.0513ms;0.0474464;0.002434ms
58;0.0466ms;0.0486266;0.002266ms
59;0.0466ms;0.0486266;0.002266ms
60;0.0503ms;0.0285089;0.001434ms
61;0.0465ms;0.0508817;0.002366ms
62;0.0502ms;0.0265737;0.001334ms
63;0.0488ms;0.00135246;6.6e-05ms
64;0.0476ms;0.0265966;0.001266ms
65;0.0502ms;0.0265737;0.001334ms
66;0.0464ms;0.0531466;0.002466ms
67;0.0464ms;0.0531466;0.002466ms
68;0.0503ms;0.0285089;0.001434ms
69;0.0465ms;0.0508817;0.002366ms
70;0.0504ms;0.0304365;0.001534ms
71;0.0466ms;0.0486266;0.002266ms
72;0.0465ms;0.0508817;0.002366ms
73;0.0505ms;0.0323564;0.001634ms
74;0.0467ms;0.0463812;0.002166ms
75;0.0504ms;0.0304365;0.001534ms
76;0.0465ms;0.0508817;0.002366ms
77;0.0465ms;0.0508817;0.002366ms
78;0.0505ms;0.0323564;0.001634ms
79;0.0464ms;0.0531466;0.002466ms
80;0.0503ms;0.0285089;0.001434ms
81;0.0465ms;0.0508817;0.002366ms
82;0.0464ms;0.0531466;0.002466ms
83;0.0492ms;0.00678862;0.000334ms
84;0.0464ms;0.0531466;0.002466ms
85;0.0504ms;0.0304365;0.001534ms
86;0.0465ms;0.0508817;0.002366ms
87;0.0464ms;0.0531466;0.002466ms
88;0.0502ms;0.0265737;0.001334ms
89;0.0465ms;0.0508817;0.002366ms
90;0.0467ms;0.0463812;0.002166ms
91;0.0503ms;0.0285089;0.001434ms
92;0.0465ms;0.0508817;0.002366ms
93;0.0503ms;0.0285089;0.001434ms
94;0.0464ms;0.0531466;0.002466ms
95;0.0464ms;0.0531466;0.002466ms
96;0.0503ms;0.0285089;0.001434ms
97;0.0464ms;0.0531466;0.002466ms
98;0.0502ms;0.0265737;0.001334ms
99;0.0466ms;0.0486266;0.002266ms
100;0.0466ms;0.0486266;0.002266ms
Czas sredni;bl wzgledny;bl wzgledny[%];bl bezwzgledny
0.048866ms;0.0556172;5.56172%;0.00293456ms
===========================================================
Nazwa pliku wejsciowego: ../TxtFiles/file_9.txt
Metoda: brute - force
LP;czas;blad bezwzgledny;blad wzgledny
1;38.2929ms;0.00754184;0.288799ms
2;37.59ms;0.0110163;0.414101ms
3;37.8589ms;0.00383532;0.145201ms
4;38.3672ms;0.00946379;0.363099ms
5;37.6158ms;0.0103228;0.388301ms
6;37.0505ms;0.0257379;0.953601ms
7;36.0215ms;0.0550394;1.9826ms
8;39.9266ms;0.0481508;1.9225ms
9;39.2516ms;0.0317821;1.2475ms
10;37.2104ms;0.0213301;0.793701ms
11;37.3799ms;0.0166988;0.624201ms
12;37.9364ms;0.00178459;0.067701ms
13;37.1157ms;0.023936;0.888401ms
14;37.3991ms;0.0161769;0.605001ms
15;38.7166ms;0.0184029;0.712499ms
16;37.9924ms;0.000307983;0.011701ms
17;36.8463ms;0.0314224;1.1578ms
18;36.9803ms;0.027685;1.0238ms
19;37.733ms;0.00718472;0.271101ms
20;37.0329ms;0.0262254;0.971201ms
21;36.8044ms;0.0325967;1.1997ms
22;36.8458ms;0.0314364;1.1583ms
23;37.1236ms;0.0237181;0.880501ms
24;37.0141ms;0.0267466;0.990001ms
25;36.0439ms;0.0543837;1.9602ms
26;37.5316ms;0.0125894;0.472501ms
27;38.4636ms;0.0119463;0.459499ms
28;37.3751ms;0.0168294;0.629001ms
29;37.0827ms;0.0248472;0.921401ms
30;36.637ms;0.0373148;1.3671ms
31;37.2201ms;0.0210639;0.784001ms
32;37.8383ms;0.00438183;0.165801ms
33;37.6067ms;0.0105673;0.397401ms
34;38.9701ms;0.0247882;0.965999ms
35;39.5057ms;0.0380097;1.5016ms
36;40.1912ms;0.0544174;2.1871ms
37;37.901ms;0.00272027;0.103101ms
38;38.5635ms;0.0145059;0.559399ms
39;37.4431ms;0.0149828;0.561001ms
40;38.2574ms;0.00662092;0.253299ms
41;39.526ms;0.0385037;1.5219ms
42;39.1727ms;0.029832;1.1686ms
43;36.5975ms;0.0384343;1.4066ms
44;38.2128ms;0.00546149;0.208699ms
45;35.6968ms;0.0646361;2.3073ms
46;36.7994ms;0.032737;1.2047ms
47;37.0025ms;0.0270685;1.0016ms
48;37.3032ms;0.0187893;0.700901ms
49;37.3897ms;0.0164324;0.614401ms
50;39.2164ms;0.0309131;1.2123ms
51;36.6859ms;0.0359321;1.3182ms
52;39.9912ms;0.0496884;1.9871ms
53;37.577ms;0.011366;0.427101ms
54;39.1221ms;0.0285772;1.118ms
55;37.3759ms;0.0168076;0.628201ms
56;37.7134ms;0.00770816;0.290701ms
57;37.5416ms;0.0123197;0.462501ms
58;39.8462ms;0.0462302;1.8421ms
59;37.6319ms;0.00989057;0.372201ms
60;40.3789ms;0.0588129;2.3748ms
61;37.4829ms;0.013905;0.521201ms
62;40.0507ms;0.0511002;2.0466ms
63;37.6682ms;0.00891736;0.335901ms
64;37.2822ms;0.0193632;0.721901ms
65;38.6118ms;0.0157387;0.607699ms
66;38.8307ms;0.0212873;0.826599ms
67;39.6387ms;0.0412375;1.6346ms
68;39.0728ms;0.0273515;1.0687ms
69;37.3253ms;0.0181861;0.678801ms
70;39.9578ms;0.0488941;1.9537ms
71;39.2334ms;0.031333;1.2293ms
72;39.1995ms;0.0304953;1.1954ms
73;38.1108ms;0.00279971;0.106699ms
74;39.6374ms;0.041206;1.6333ms
75;37.9055ms;0.00260123;0.098601ms
76;37.5536ms;0.0119962;0.450501ms
77;38.3551ms;0.0091513;0.350999ms
78;38.8003ms;0.0205204;0.796199ms
79;38.0424ms;0.00100675;0.038299ms
80;37.8817ms;0.00323114;0.122401ms
81;37.7483ms;0.00677649;0.255801ms
82;38.8374ms;0.0214561;0.833299ms
83;37.7064ms;0.00789524;0.297701ms
84;38.8806ms;0.0225434;0.876499ms
85;37.7053ms;0.00792464;0.298801ms
86;39.6461ms;0.0414164;1.642ms
87;36.5252ms;0.0404899;1.4789ms
88;38.5876ms;0.0151214;0.583499ms
89;37.6028ms;0.0106721;0.401301ms
90;38.979ms;0.0250109;0.974899ms
91;38.6437ms;0.0165512;0.639599ms
92;37.2556ms;0.020091;0.748501ms
93;37.3896ms;0.0164351;0.614501ms
94;37.3049ms;0.0187429;0.699201ms
95;37.2023ms;0.0215525;0.801801ms
96;38.9584ms;0.0244953;0.954299ms
97;37.7999ms;0.00540216;0.204201ms
98;38.0484ms;0.00116428;0.044299ms
99;37.5642ms;0.0117106;0.439901ms
100;37.8656ms;0.0036577;0.138501ms
Czas sredni;bl wzgledny;bl wzgledny[%];bl bezwzgledny
38.0041ms;0.0219808;2.19808%;0.838625ms
===========================================================
Nazwa pliku wejsciowego: ../TxtFiles/file_9.txt
Metoda: nearest - neighbour
LP;czas;blad bezwzgledny;blad wzgledny
1;0.119ms;0.507529;0.060396ms
2;0.1029ms;0.430476;0.044296ms
3;0.1163ms;0.496096;0.057696ms
4;0.1174ms;0.500818;0.058796ms
5;0.1029ms;0.430476;0.044296ms
6;0.0767ms;0.235932;0.018096ms
7;0.0468ms;0.252222;0.011804ms
8;0.0458ms;0.279563;0.012804ms
9;0.0475ms;0.233768;0.011104ms
10;0.0457ms;0.282363;0.012904ms
11;0.0475ms;0.233768;0.011104ms
12;0.0457ms;0.282363;0.012904ms
13;0.0457ms;0.282363;0.012904ms
14;0.0476ms;0.231176;0.011004ms
15;0.0457ms;0.282363;0.012904ms
16;0.0474ms;0.236371;0.011204ms
17;0.0457ms;0.282363;0.012904ms
18;0.0457ms;0.282363;0.012904ms
19;0.0476ms;0.231176;0.011004ms
20;0.0458ms;0.279563;0.012804ms
21;0.0476ms;0.231176;0.011004ms
22;0.0458ms;0.279563;0.012804ms
23;0.0457ms;0.282363;0.012904ms
24;0.0475ms;0.233768;0.011104ms
25;0.0458ms;0.279563;0.012804ms
26;0.0457ms;0.282363;0.012904ms
27;0.0478ms;0.226025;0.010804ms
28;0.0491ms;0.193564;0.009504ms
29;0.0475ms;0.233768;0.011104ms
30;0.0457ms;0.282363;0.012904ms
31;0.0458ms;0.279563;0.012804ms
32;0.0475ms;0.233768;0.011104ms
33;0.0458ms;0.279563;0.012804ms
34;0.0476ms;0.231176;0.011004ms
35;0.0458ms;0.279563;0.012804ms
36;0.0457ms;0.282363;0.012904ms
37;0.0475ms;0.233768;0.011104ms
38;0.0457ms;0.282363;0.012904ms
39;0.0476ms;0.231176;0.011004ms
40;0.0456ms;0.285175;0.013004ms
41;0.0458ms;0.279563;0.012804ms
42;0.0475ms;0.233768;0.011104ms
43;0.0458ms;0.279563;0.012804ms
44;0.0476ms;0.231176;0.011004ms
45;0.0457ms;0.282363;0.012904ms
46;0.0458ms;0.279563;0.012804ms
47;0.0476ms;0.231176;0.011004ms
48;0.0457ms;0.282363;0.012904ms
49;0.0458ms;0.279563;0.012804ms
50;0.0475ms;0.233768;0.011104ms
51;0.0477ms;0.228595;0.010904ms
52;0.0493ms;0.188722;0.009304ms
53;0.0457ms;0.282363;0.012904ms
54;0.0458ms;0.279563;0.012804ms
55;0.0475ms;0.233768;0.011104ms
56;0.0457ms;0.282363;0.012904ms
57;0.0475ms;0.233768;0.011104ms
58;0.0457ms;0.282363;0.012904ms
59;0.0457ms;0.282363;0.012904ms
60;0.0476ms;0.231176;0.011004ms
61;0.0457ms;0.282363;0.012904ms
62;0.0476ms;0.231176;0.011004ms
63;0.0458ms;0.279563;0.012804ms
64;0.0458ms;0.279563;0.012804ms
65;0.0476ms;0.231176;0.011004ms
66;0.0458ms;0.279563;0.012804ms
67;0.0457ms;0.282363;0.012904ms
68;0.0475ms;0.233768;0.011104ms
69;0.0457ms;0.282363;0.012904ms
70;0.0489ms;0.198446;0.009704ms
71;0.0457ms;0.282363;0.012904ms
72;0.0457ms;0.282363;0.012904ms
73;0.0476ms;0.231176;0.011004ms
74;0.0457ms;0.282363;0.012904ms
75;0.0475ms;0.233768;0.011104ms
76;0.0457ms;0.282363;0.012904ms
77;0.0458ms;0.279563;0.012804ms
78;0.0476ms;0.231176;0.011004ms
79;0.0458ms;0.279563;0.012804ms
80;0.0475ms;0.233768;0.011104ms
81;0.0457ms;0.282363;0.012904ms
82;0.0458ms;0.279563;0.012804ms
83;0.0475ms;0.233768;0.011104ms
84;0.0457ms;0.282363;0.012904ms
85;0.0475ms;0.233768;0.011104ms
86;0.0457ms;0.282363;0.012904ms
87;0.0458ms;0.279563;0.012804ms
88;0.0475ms;0.233768;0.011104ms
89;0.0458ms;0.279563;0.012804ms
90;0.0457ms;0.282363;0.012904ms
91;0.067ms;0.125313;0.008396ms
92;0.0905ms;0.352442;0.031896ms
93;0.1609ms;0.635774;0.102296ms
94;0.1607ms;0.63532;0.102096ms
95;0.1629ms;0.640246;0.104296ms
96;0.1656ms;0.646111;0.106996ms
97;0.1612ms;0.636452;0.102596ms
98;0.1344ms;0.563958;0.075796ms
99;0.1065ms;0.449728;0.047896ms
100;0.1061ms;0.447653;0.047496ms
Czas sredni;bl wzgledny;bl wzgledny[%];bl bezwzgledny
0.058604ms;0.295553;29.5553%;0.0202667ms
===========================================================
Nazwa pliku wejsciowego: ../TxtFiles/file_9.txt
Metoda: brute - force
LP;czas;blad bezwzgledny;blad wzgledny
1;36.6309ms;0.0435106;1.59383ms
2;38.2351ms;0.000271112;0.010366ms
3;39.4512ms;0.0310882;1.22647ms
4;37.0909ms;0.0305691;1.13383ms
5;40.7495ms;0.0619582;2.52477ms
6;38.0277ms;0.00518133;0.197034ms
7;37.7618ms;0.0122593;0.462934ms
8;38.1745ms;0.0013159;0.050234ms
9;43.0549ms;0.112186;4.83017ms
10;40.7683ms;0.0623908;2.54357ms
11;38.0333ms;0.00503333;0.191434ms
12;37.7942ms;0.0113915;0.430534ms
13;38.0203ms;0.00537697;0.204434ms
14;37.2059ms;0.0273837;1.01883ms
15;37.8285ms;0.0104745;0.396234ms
16;38.6928ms;0.012097;0.468066ms
17;38.3865ms;0.00421414;0.161766ms
18;38.2696ms;0.00117237;0.044866ms
19;37.5651ms;0.0175598;0.659634ms
20;38.1617ms;0.00165176;0.063034ms
21;36.201ms;0.0559027;2.02373ms
22;36.8585ms;0.037067;1.36623ms
23;39.3452ms;0.0284778;1.12047ms
24;39.1567ms;0.0238009;0.931966ms
25;38.1814ms;0.00113495;0.043334ms
26;38.7747ms;0.0141836;0.549966ms
27;37.5536ms;0.0178714;0.671134ms
28;39.0925ms;0.0221978;0.867766ms
29;37.7085ms;0.0136901;0.516234ms
30;38.27ms;0.00118281;0.045266ms
31;37.868ms;0.00942046;0.356734ms
32;40.7016ms;0.0608543;2.47687ms
33;35.8953ms;0.0648952;2.32943ms
34;39.5152ms;0.0326575;1.29047ms
35;38.5513ms;0.00847095;0.326566ms
36;39.8146ms;0.0399317;1.58987ms
37;37.777ms;0.011852;0.447734ms
38;38.5737ms;0.00904673;0.348966ms
39;38.8708ms;0.0166209;0.646066ms
40;38.621ms;0.0102604;0.396266ms
41;37.3157ms;0.0243606;0.909034ms
42;37.3304ms;0.0239573;0.894334ms
43;37.9024ms;0.00850432;0.322334ms
44;37.3672ms;0.0229488;0.857534ms
45;37.9462ms;0.00734023;0.278534ms
46;37.7288ms;0.0131447;0.495934ms
47;39.7624ms;0.0386714;1.53767ms
48;39.3875ms;0.0295212;1.16277ms
49;37.6765ms;0.0145511;0.548234ms
50;37.2822ms;0.0252811;0.942534ms
51;37.6917ms;0.0141419;0.533034ms
52;38.2888ms;0.00167323;0.064066ms
53;36.9735ms;0.0338414;1.25123ms
54;37.8166ms;0.0107925;0.408134ms
55;37.3714ms;0.0228339;0.853334ms
56;37.5171ms;0.0188616;0.707634ms
57;37.4104ms;0.0217676;0.814334ms
58;38.5209ms;0.00768845;0.296166ms
59;37.6632ms;0.0149094;0.561534ms
60;39.7291ms;0.0378656;1.50437ms
61;37.6888ms;0.01422;0.535934ms
62;38.5184ms;0.00762404;0.293666ms
63;37.5538ms;0.0178659;0.670934ms
64;37.4211ms;0.0214754;0.803634ms
65;37.5338ms;0.0184083;0.690934ms
66;40.7251ms;0.0613962;2.50037ms
67;37.4085ms;0.0218195;0.816234ms
68;37.494ms;0.0194894;0.730734ms
69;36.4574ms;0.0484767;1.76733ms
70;40.7106ms;0.0610619;2.48587ms
71;37.4997ms;0.0193344;0.725034ms
72;38.5255ms;0.00780693;0.300766ms
73;37.9086ms;0.00833937;0.316134ms
74;38.5794ms;0.00919314;0.354666ms
75;41.24ms;0.0731151;3.01527ms
76;38.4351ms;0.00547328;0.210366ms
77;37.6326ms;0.0157346;0.592134ms
78;37.437ms;0.0210416;0.787734ms
79;38.0877ms;0.00359785;0.137034ms
80;39.7457ms;0.0382674;1.52097ms
81;37.5568ms;0.0177846;0.667934ms
82;37.9382ms;0.00755265;0.286534ms
83;37.3609ms;0.0231213;0.863834ms
84;38.4613ms;0.00615075;0.236566ms
85;37.9012ms;0.00853625;0.323534ms
86;37.8024ms;0.0111721;0.422334ms
87;38.0589ms;0.0043573;0.165834ms
88;36.966ms;0.0340511;1.25873ms
89;37.2585ms;0.0259333;0.966234ms
90;39.0957ms;0.0222778;0.870966ms
91;37.5182ms;0.0188318;0.706534ms
92;38.077ms;0.00387987;0.147734ms
93;38.8473ms;0.016026;0.622566ms
94;37.5523ms;0.0179066;0.672434ms
95;37.6426ms;0.0154648;0.582134ms
96;39.6931ms;0.036993;1.46837ms
97;37.9379ms;0.00756062;0.286834ms
98;38.6766ms;0.0116832;0.451866ms
99;37.7639ms;0.012203;0.460834ms
100;37.8465ms;0.0099939;0.378234ms
Czas sredni;bl wzgledny;bl wzgledny[%];bl bezwzgledny
38.2247ms;0.0213448;2.13448%;0.825956ms
===========================================================
Nazwa pliku wejsciowego: ../TxtFiles/file_9.txt
Metoda: nearest - neighbour
LP;czas;blad bezwzgledny;blad wzgledny
1;0.0641ms;0.240827;0.015437ms
2;0.0464ms;0.0487716;0.002263ms
3;0.0493ms;0.0129209;0.000637ms
4;0.0461ms;0.0555965;0.002563ms
5;0.0462ms;0.0533117;0.002463ms
6;0.0501ms;0.0286826;0.001437ms
7;0.0543ms;0.103812;0.005637ms
8;0.0467ms;0.0420343;0.001963ms
9;0.0503ms;0.0325447;0.001637ms
10;0.0463ms;0.0510367;0.002363ms
11;0.0502ms;0.0306175;0.001537ms
12;0.0462ms;0.0533117;0.002463ms
13;0.0462ms;0.0533117;0.002463ms
14;0.0502ms;0.0306175;0.001537ms
15;0.0463ms;0.0510367;0.002363ms
16;0.05ms;0.02674;0.001337ms
17;0.0464ms;0.0487716;0.002263ms
18;0.0463ms;0.0510367;0.002363ms
19;0.0499ms;0.0247896;0.001237ms
20;0.046ms;0.0578913;0.002663ms
21;0.0499ms;0.0247896;0.001237ms
22;0.0462ms;0.0533117;0.002463ms
23;0.0462ms;0.0533117;0.002463ms
24;0.05ms;0.02674;0.001337ms
25;0.0463ms;0.0510367;0.002363ms
26;0.0461ms;0.0555965;0.002563ms
27;0.0504ms;0.0344643;0.001737ms
28;0.0495ms;0.0169091;0.000837ms
29;0.0504ms;0.0344643;0.001737ms
30;0.0462ms;0.0533117;0.002463ms
31;0.0463ms;0.0510367;0.002363ms
32;0.0502ms;0.0306175;0.001537ms
33;0.0464ms;0.0487716;0.002263ms
34;0.0502ms;0.0306175;0.001537ms
35;0.0464ms;0.0487716;0.002263ms
36;0.0465ms;0.0465161;0.002163ms
37;0.0502ms;0.0306175;0.001537ms
38;0.0464ms;0.0487716;0.002263ms
39;0.0504ms;0.0344643;0.001737ms
40;0.0464ms;0.0487716;0.002263ms
41;0.0464ms;0.0487716;0.002263ms
42;0.0502ms;0.0306175;0.001537ms
43;0.0464ms;0.0487716;0.002263ms
44;0.0502ms;0.0306175;0.001537ms
45;0.0465ms;0.0465161;0.002163ms
46;0.0465ms;0.0465161;0.002163ms
47;0.0502ms;0.0306175;0.001537ms
48;0.0465ms;0.0465161;0.002163ms
49;0.0491ms;0.0089002;0.000437ms
50;0.0503ms;0.0325447;0.001637ms
51;0.0466ms;0.0442704;0.002063ms
52;0.0499ms;0.0247896;0.001237ms
53;0.0464ms;0.0487716;0.002263ms
54;0.0462ms;0.0533117;0.002463ms
55;0.0502ms;0.0306175;0.001537ms
56;0.0464ms;0.0487716;0.002263ms
57;0.05ms;0.02674;0.001337ms
58;0.0464ms;0.0487716;0.002263ms
59;0.0463ms;0.0510367;0.002363ms
60;0.0503ms;0.0325447;0.001637ms
61;0.0463ms;0.0510367;0.002363ms
62;0.0503ms;0.0325447;0.001637ms
63;0.0464ms;0.0487716;0.002263ms
64;0.0464ms;0.0487716;0.002263ms
65;0.0503ms;0.0325447;0.001637ms
66;0.0464ms;0.0487716;0.002263ms
67;0.0502ms;0.0306175;0.001537ms
68;0.0461ms;0.0555965;0.002563ms
69;0.0463ms;0.0510367;0.002363ms
70;0.0529ms;0.0800945;0.004237ms
71;0.0464ms;0.0487716;0.002263ms
72;0.0484ms;0.00543388;0.000263ms
73;0.0513ms;0.0514035;0.002637ms
74;0.0464ms;0.0487716;0.002263ms
75;0.0852ms;0.428838;0.036537ms
76;0.0467ms;0.0420343;0.001963ms
77;0.0466ms;0.0442704;0.002063ms
78;0.0503ms;0.0325447;0.001637ms
79;0.0465ms;0.0465161;0.002163ms
80;0.0503ms;0.0325447;0.001637ms
81;0.0466ms;0.0442704;0.002063ms
82;0.0465ms;0.0465161;0.002163ms
83;0.0506ms;0.0382806;0.001937ms
84;0.0465ms;0.0465161;0.002163ms
85;0.0503ms;0.0325447;0.001637ms
86;0.0464ms;0.0487716;0.002263ms
87;0.0466ms;0.0442704;0.002063ms
88;0.0505ms;0.0363762;0.001837ms
89;0.0466ms;0.0442704;0.002063ms
90;0.0502ms;0.0306175;0.001537ms
91;0.0507ms;0.0401775;0.002037ms
92;0.0468ms;0.0398077;0.001863ms
93;0.0506ms;0.0382806;0.001937ms
94;0.0468ms;0.0398077;0.001863ms
95;0.0469ms;0.0375906;0.001763ms
96;0.0533ms;0.0869981;0.004637ms
97;0.0475ms;0.0244842;0.001163ms
98;0.0506ms;0.0382806;0.001937ms
99;0.0467ms;0.0420343;0.001963ms
100;0.0468ms;0.0398077;0.001863ms
Czas sredni;bl wzgledny;bl wzgledny[%];bl bezwzgledny
0.048663ms;0.0480119;4.80119%;0.00250182ms
===========================================================
Nazwa pliku wejsciowego: ../TxtFiles/file_9.txt
Metoda: brute - force
LP;czas;blad bezwzgledny;blad wzgledny
1;35.62ms;0.0460476;1.64021ms
2;35.5483ms;0.0481574;1.71191ms
3;38.8286ms;0.0403925;1.56839ms
4;40.9019ms;0.0890346;3.64169ms
5;39.3623ms;0.0534035;2.10209ms
6;40.4714ms;0.0793446;3.21119ms
7;37.1475ms;0.00303423;0.112714ms
8;37.1271ms;0.00358536;0.133114ms
9;36.9596ms;0.00813358;0.300614ms
10;37.1301ms;0.00350427;0.130114ms
11;36.785ms;0.0129187;0.475214ms
12;36.7147ms;0.0148582;0.545514ms
13;38.2959ms;0.0270443;1.03569ms
14;37.2948ms;0.000927368;0.034586ms
15;36.6856ms;0.0156632;0.574614ms
16;37.8686ms;0.0160657;0.608386ms
17;37.2581ms;5.67393e-05;0.002114ms
18;37.532ms;0.00724145;0.271786ms
19;37.5688ms;0.00821389;0.308586ms
20;37.1656ms;0.00254574;0.094614ms
21;36.8912ms;0.0100028;0.369014ms
22;36.9131ms;0.00940355;0.347114ms
23;37.473ms;0.00567838;0.212786ms
24;37.3401ms;0.00213942;0.079886ms
25;38.7897ms;0.0394302;1.52949ms
26;40.814ms;0.0870727;3.55379ms
27;37.0973ms;0.00439153;0.162914ms
28;37.5713ms;0.00827988;0.311086ms
29;36.9325ms;0.00887332;0.327714ms
30;37.1872ms;0.00196342;0.073014ms
31;38.7767ms;0.0391082;1.51649ms
32;37.2635ms;8.81828e-05;0.003286ms
33;36.7359ms;0.0142725;0.524314ms
34;35.371ms;0.0534114;1.88921ms
35;36.0641ms;0.0331663;1.19611ms
36;36.3466ms;0.0251362;0.913614ms
37;35.9234ms;0.0372129;1.33681ms
38;36.7182ms;0.0147615;0.542014ms
39;37.0523ms;0.00561137;0.207914ms
40;36.7337ms;0.0143333;0.526514ms
41;37.1348ms;0.00337726;0.125414ms
42;37.9627ms;0.0185046;0.702486ms
43;37.1229ms;0.0036989;0.137314ms
44;38.5611ms;0.0337357;1.30089ms
45;36.7139ms;0.0148803;0.546314ms
46;37.597ms;0.00895779;0.336786ms
47;35.5382ms;0.0484553;1.72201ms
48;36.5197ms;0.0202771;0.740514ms
49;37.2952ms;0.000938083;0.034986ms
50;36.3701ms;0.0244738;0.890114ms
51;36.577ms;0.0186788;0.683214ms
52;37.1677ms;0.0024891;0.092514ms
53;40.4301ms;0.0784041;3.16989ms
54;37.7382ms;0.0126658;0.477986ms
55;37.2063ms;0.00144906;0.053914ms
56;36.9806ms;0.0075611;0.279614ms
57;36.5347ms;0.0198582;0.725514ms
58;37.0016ms;0.00698927;0.258614ms
59;36.5876ms;0.0183837;0.672614ms
60;38.1262ms;0.0227137;0.865986ms
61;36.848ms;0.0111869;0.412214ms
62;36.8771ms;0.0103889;0.383114ms
63;36.2554ms;0.0277149;1.00481ms
64;37.6394ms;0.0100742;0.379186ms
65;36.8608ms;0.0108357;0.399414ms
66;39.1851ms;0.0491229;1.92489ms
67;37.9275ms;0.0175937;0.667286ms
68;38.114ms;0.0224009;0.853786ms
69;37.4351ms;0.00467171;0.174886ms
70;38.247ms;0.0258004;0.986786ms
71;37.5343ms;0.00730228;0.274086ms
72;36.9661ms;0.00795632;0.294114ms
73;35.5854ms;0.0470646;1.67481ms
74;35.6766ms;0.044388;1.58361ms
75;36.844ms;0.0112967;0.416214ms
76;37.2891ms;0.00077465;0.028886ms
77;37.688ms;0.0113507;0.427786ms
78;36.1732ms;0.0300503;1.08701ms
79;38.6658ms;0.0363522;1.40559ms
80;36.2206ms;0.0287023;1.03961ms
81;36.6692ms;0.0161175;0.591014ms
82;37.0392ms;0.00596703;0.221014ms
83;36.1631ms;0.0303379;1.09711ms
84;36.9827ms;0.00750389;0.277514ms
85;36.7908ms;0.012759;0.469414ms
86;36.9726ms;0.00777911;0.287614ms
87;37.3ms;0.00106665;0.039786ms
88;37.5744ms;0.0083617;0.314186ms
89;36.7022ms;0.0152038;0.558014ms
90;36.7551ms;0.0137427;0.505114ms
91;37.3097ms;0.00132636;0.049486ms
92;36.2938ms;0.0266275;0.966414ms
93;36.9456ms;0.0085156;0.314614ms
94;38.2654ms;0.0262688;1.00519ms
95;37.2885ms;0.000758572;0.028286ms
96;37.6359ms;0.00998212;0.375686ms
97;36.9339ms;0.00883508;0.326314ms
98;36.4986ms;0.0208669;0.761614ms
99;36.9172ms;0.00929144;0.343014ms
100;37.5247ms;0.00704832;0.264486ms
Czas sredni;bl wzgledny;bl wzgledny[%];bl bezwzgledny
37.2602ms;0.0191439;1.91439%;0.721569ms
===========================================================
Nazwa pliku wejsciowego: ../TxtFiles/file_9.txt
Metoda: nearest - neighbour
LP;czas;blad bezwzgledny;blad wzgledny
1;0.1269ms;0.442498;0.056153ms
2;0.1039ms;0.319086;0.033153ms
3;0.1053ms;0.328139;0.034553ms
4;0.0998ms;0.291112;0.029053ms
5;0.0493ms;0.43503;0.021447ms
6;0.0499ms;0.417776;0.020847ms
7;0.0629ms;0.124754;0.007847ms
8;0.0463ms;0.528013;0.024447ms
9;0.0502ms;0.409303;0.020547ms
10;0.0464ms;0.52472;0.024347ms
11;0.0503ms;0.406501;0.020447ms
12;0.0465ms;0.521441;0.024247ms
13;0.0466ms;0.518176;0.024147ms
14;0.0635ms;0.114126;0.007247ms
15;0.0704ms;0.00492898;0.000347ms
16;0.0733ms;0.0348295;0.002553ms
17;0.0644ms;0.0985559;0.006347ms
18;0.0652ms;0.0850767;0.005547ms
19;0.0719ms;0.0160362;0.001153ms
20;0.0703ms;0.00635846;0.000447ms
21;0.073ms;0.030863;0.002253ms
22;0.0736ms;0.0387636;0.002853ms
23;0.0705ms;0.00350355;0.000247ms
24;0.0739ms;0.0426658;0.003153ms
